,likes,Checkins,Returns,Category,commBase,comm24,comm48,comm24_1,"diff_24,48",baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output
15441,28379,9681,1283,32,2,0,0,2,0,58,24,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15442,28379,9681,1283,32,22,0,3,21,-3,61,388,4,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15443,28379,9681,1283,32,11,11,0,11,11,7,0,2,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
15444,28379,9681,1283,32,10,1,9,10,-8,37,0,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15445,28379,9681,1283,32,5,3,2,5,1,28,137,2,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
15446,28379,9681,1283,32,13,0,13,13,-13,41,365,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15447,28379,9681,1283,32,10,0,10,10,-10,43,75,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15448,28379,9681,1283,32,28,1,1,27,0,58,931,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
15449,28379,9681,1283,32,1,0,1,1,-1,45,849,4,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15450,28379,9681,1283,32,2,1,1,1,0,36,0,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15451,28379,9681,1283,32,0,0,0,0,0,63,116,2,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15452,28379,9681,1283,32,1,0,1,1,-1,40,289,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15453,28379,9681,1283,32,4,1,3,4,-2,29,22,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15454,28379,9681,1283,32,0,0,0,0,0,8,0,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
15455,28379,9681,1283,32,1,0,0,1,0,51,125,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15456,28379,9681,1283,32,16,2,2,12,0,66,0,11,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15457,28379,9681,1283,32,0,0,0,0,0,62,25,3,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15458,28379,9681,1283,32,0,0,0,0,0,15,217,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15459,28379,9681,1283,32,0,0,0,0,0,14,1881,20,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15460,406046,0,31774,42,62,62,0,62,62,19,66,2,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
15461,406046,0,31774,42,367,108,259,328,-151,41,22,24,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23
15462,406046,0,31774,42,163,4,24,143,-20,68,66,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15463,406046,0,31774,42,223,44,179,199,-135,42,31,3,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16
15464,406046,0,31774,42,102,102,0,102,102,1,76,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,184
15465,406046,0,31774,42,105,22,83,99,-61,38,11,3,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
15466,406046,0,31774,42,23,23,0,23,23,17,101,11,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
15467,406046,0,31774,42,59,5,5,53,0,64,17,3,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15468,406046,0,31774,42,330,21,136,298,-115,51,39,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15469,406046,0,31774,42,128,128,0,128,128,14,59,66,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20
15470,406046,0,31774,42,162,45,117,144,-72,33,55,15,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9
15471,406046,0,31774,42,420,51,369,393,-318,44,39,14,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11
15472,406046,0,31774,42,429,166,263,420,-97,29,13,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47
15473,406046,0,31774,42,52,10,42,46,-32,40,42,12,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
15474,406046,0,31774,42,162,41,121,151,-80,32,48,15,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19
15475,406046,0,31774,42,102,12,90,100,-78,42,84,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6
15476,406046,0,31774,42,4,4,0,4,4,4,170,2,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
15477,406046,0,31774,42,52,6,29,45,-23,49,53,2,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
15478,406046,0,31774,42,105,28,77,103,-49,28,74,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
15479,406046,0,31774,42,104,104,0,104,104,8,48,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,52
15480,406046,0,31774,42,14,3,11,14,-8,29,226,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15481,406046,0,31774,42,13,13,0,13,13,6,17,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5
15482,406046,0,31774,42,425,425,0,425,425,16,11,33,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,192
15483,406046,0,31774,42,28,14,14,25,0,33,147,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
15484,406046,0,31774,42,108,108,0,108,108,15,11,4,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,33
15485,406046,0,31774,42,254,105,149,246,-44,27,42,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18
15486,406046,0,31774,42,74,13,61,69,-48,40,17,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9
15487,406046,0,31774,42,20,20,0,20,20,8,17,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
15488,406046,0,31774,42,562,44,164,486,-120,54,111,32,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
15489,406046,0,31774,42,361,39,322,325,-283,47,26,18,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11
15490,406046,0,31774,42,432,432,0,432,432,21,16,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55
15491,406046,0,31774,42,195,195,0,195,195,20,16,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36
15492,406046,0,31774,42,4,4,0,4,4,8,63,4,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
15493,406046,0,31774,42,28,0,0,28,0,68,93,3,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15494,406046,0,31774,42,8,0,0,8,0,64,0,1,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15495,406046,0,31774,42,91,91,0,91,91,6,38,16,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53
15496,406046,0,31774,42,44,4,7,38,-3,65,17,19,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15497,406046,0,31774,42,17,17,0,17,17,18,62,3,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
15498,406046,0,31774,42,236,19,60,194,-41,61,11,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15499,406046,0,31774,42,88,31,57,80,-26,28,39,15,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
15500,406046,0,31774,42,470,44,426,433,-382,46,51,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
15501,406046,0,31774,42,26,26,0,26,26,7,17,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18
15502,406046,0,31774,42,88,23,65,71,-42,42,43,30,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
15503,406046,0,31774,42,282,88,194,265,-106,29,19,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,35
15504,406046,0,31774,42,28,28,0,28,28,22,17,2,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15505,406046,0,31774,42,19,1,18,18,-17,45,135,4,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15506,406046,0,31774,42,38,2,9,32,-7,62,51,3,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15507,406046,0,31774,42,387,33,64,306,-31,68,11,3,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
15508,406046,0,31774,42,140,29,111,119,-82,39,19,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16
15509,406046,0,31774,42,324,57,267,283,-210,46,59,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6
15510,406046,0,31774,42,755,40,168,623,-128,67,39,18,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
15511,406046,0,31774,42,114,21,93,110,-72,39,43,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
15512,406046,0,31774,42,108,108,0,108,108,21,101,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15
15513,406046,0,31774,42,28,3,7,25,-4,51,17,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15514,406046,0,31774,42,427,84,343,400,-259,40,16,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,33
15515,406046,0,31774,42,0,0,0,0,0,0,17,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
15516,406046,0,31774,42,0,0,0,0,0,0,17,2,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37
15517,406046,0,31774,42,50,50,0,50,50,9,66,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28
15518,406046,0,31774,42,237,129,108,227,21,26,16,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,36
15519,406046,0,31774,42,21,3,18,20,-15,40,41,4,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
15520,406046,0,31774,42,78,78,0,78,78,3,11,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,84
15521,406046,0,31774,42,46,9,37,40,-28,42,53,17,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
15522,406046,0,31774,42,2,2,0,2,2,18,150,4,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15523,406046,0,31774,42,216,116,100,201,16,28,11,1,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44
15524,406046,0,31774,42,4,3,1,4,2,27,78,13,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15525,406046,0,31774,42,23,23,0,23,23,20,17,1,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
15526,14363,0,675,68,0,0,0,0,0,61,326,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15527,14363,0,675,68,0,0,0,0,0,14,202,3,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
15528,14363,0,675,68,0,0,0,0,0,5,338,16,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15529,14363,0,675,68,2,0,1,2,-1,49,0,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15530,14363,0,675,68,0,0,0,0,0,69,325,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15531,14363,0,675,68,0,0,0,0,0,2,12,1,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15532,14363,0,675,68,0,0,0,0,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
15533,14363,0,675,68,0,0,0,0,0,67,416,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15534,14363,0,675,68,0,0,0,0,0,34,0,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15535,14363,0,675,68,0,0,0,0,0,25,20,3,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15536,14363,0,675,68,4,0,0,4,0,56,49,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15537,14363,0,675,68,0,0,0,0,0,69,19,2,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15538,14363,0,675,68,0,0,0,0,0,58,0,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15539,14363,0,675,68,1,0,0,1,0,72,0,2,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15540,14363,0,675,68,0,0,0,0,0,6,0,1,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15541,14363,0,675,68,0,0,0,0,0,61,207,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15542,14363,0,675,68,0,0,0,0,0,72,62,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15543,14363,0,675,68,0,0,0,0,0,29,121,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15544,14363,0,675,68,3,3,0,3,3,18,344,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15545,14363,0,675,68,0,0,0,0,0,31,116,4,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15546,14363,0,675,68,2,0,0,2,0,67,329,6,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15547,14363,0,675,68,0,0,0,0,0,68,382,4,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15548,14363,0,675,68,1,1,0,1,1,12,397,7,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15549,14363,0,675,68,1,0,0,1,0,63,422,2,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15550,14363,0,675,68,0,0,0,0,0,45,195,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15551,14363,0,675,68,2,2,0,2,2,17,67,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15552,14363,0,675,68,1,0,1,1,-1,37,340,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15553,14363,0,675,68,0,0,0,0,0,9,378,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15554,14363,0,675,68,2,0,2,2,-2,36,128,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15555,14363,0,675,68,0,0,0,0,0,53,0,2,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15556,14363,0,675,68,0,0,0,0,0,19,12,4,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15557,14363,0,675,68,0,0,0,0,0,49,256,4,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15558,14363,0,675,68,0,0,0,0,0,23,147,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15559,14363,0,675,68,2,1,1,1,0,55,175,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15560,14363,0,675,68,1,1,0,0,1,37,187,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15561,14363,0,675,68,1,1,0,1,1,22,120,3,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15562,14363,0,675,68,8,8,0,8,8,13,156,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9
15563,14363,0,675,68,3,3,0,3,3,6,147,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15564,14363,0,675,68,1,0,0,1,0,49,132,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15565,14363,0,675,68,3,0,0,3,0,53,168,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15566,14363,0,675,68,4,0,4,4,-4,37,18,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15567,14363,0,675,68,0,0,0,0,0,57,13,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15568,14363,0,675,68,0,0,0,0,0,53,216,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15569,14363,0,675,68,7,0,0,7,0,55,43,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15570,14363,0,675,68,2,0,0,2,0,64,82,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15571,14363,0,675,68,1,1,0,0,1,42,283,18,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
15572,14363,0,675,68,2,0,2,2,-2,48,124,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15573,14363,0,675,68,0,0,0,0,0,68,26,1,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15574,14363,0,675,68,5,0,2,5,-2,55,162,3,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15575,14363,0,675,68,1,1,0,1,1,9,151,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
15576,14363,0,675,68,0,0,0,0,0,30,195,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15577,14363,0,675,68,0,0,0,0,0,24,212,3,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15578,14363,0,675,68,1,0,0,1,0,68,439,2,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15579,14363,0,675,68,0,0,0,0,0,24,342,3,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15580,14363,0,675,68,0,0,0,0,0,17,374,3,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15581,14363,0,675,68,0,0,0,0,0,26,340,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15582,14363,0,675,68,0,0,0,0,0,69,388,2,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15583,14363,0,675,68,1,0,1,1,-1,33,416,3,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15584,14363,0,675,68,2,2,0,0,2,46,364,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15585,14363,0,675,68,0,0,0,0,0,12,441,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15586,14363,0,675,68,1,1,0,1,1,10,241,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15587,4950229,0,37416,12,13,0,4,12,-4,59,23,32,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15588,4950229,0,37416,12,18,13,5,16,8,28,99,23,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
15589,4950229,0,37416,12,23,15,8,12,7,45,86,73,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
15590,4950229,0,37416,12,1,1,0,1,1,5,152,15,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
15591,4950229,0,37416,12,21,21,0,21,21,23,18,72,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
15592,4950229,0,37416,12,5,5,0,5,5,14,36,31,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
15593,4950229,0,37416,12,64,29,31,34,-2,49,67,164,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27
15594,4950229,0,37416,12,0,0,0,0,0,70,73,2,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15595,4950229,0,37416,12,0,0,0,0,0,43,90,2,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15596,4950229,0,37416,12,5,3,2,4,1,36,0,16,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
15597,4950229,0,37416,12,2,1,1,1,0,46,549,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15598,4950229,0,37416,12,3,2,1,2,1,38,140,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
15599,4950229,0,37416,12,19,19,0,19,19,22,86,87,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13
15600,4950229,0,37416,12,18,18,0,18,18,13,111,69,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15601,4950229,0,37416,12,4,4,0,4,4,23,49,33,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15602,4950229,0,37416,12,35,0,10,25,-10,62,174,1,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15603,4950229,0,37416,12,9,0,0,9,0,60,114,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15604,4950229,0,37416,12,5,0,5,5,-5,40,111,27,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15605,4950229,0,37416,12,0,0,0,0,0,55,12,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15606,4950229,0,37416,12,65,36,29,43,7,39,80,175,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20
15607,4950229,0,37416,12,10,10,0,10,10,12,24,49,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
15608,4950229,0,37416,12,20,1,5,17,-4,65,26,36,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
15609,4950229,0,37416,12,10,10,0,10,10,8,75,144,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18
15610,4950229,0,37416,12,2,0,0,2,0,53,49,4,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15611,4950229,0,37416,12,31,5,8,26,-3,54,36,66,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
15612,4950229,0,37416,12,51,35,16,26,19,38,80,231,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27
15613,4950229,0,37416,12,7,2,5,5,-3,38,90,2,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
15614,4950229,0,37416,12,55,55,0,55,55,18,21,156,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12
15615,3378,0,50,8,1,0,1,1,-1,35,265,2,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15616,3378,0,50,8,1,1,0,1,1,20,117,2,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15617,3378,0,50,8,0,0,0,0,0,65,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15618,3378,0,50,8,1,0,0,1,0,53,16,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15619,3378,0,50,8,9,3,6,8,-3,38,67,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15620,3378,0,50,8,10,10,0,10,10,2,47,4,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20
15621,3378,0,50,8,0,0,0,0,0,44,37,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15622,3378,0,50,8,0,0,0,0,0,0,97,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15623,3378,0,50,8,6,6,0,6,6,22,245,3,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15624,3378,0,50,8,3,0,0,3,0,57,15,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15625,3378,0,50,8,7,2,0,5,2,60,437,1,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15626,6553444,0,165423,1,0,0,0,0,0,0,287,41,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,33
15627,6553444,0,165423,1,187,103,84,177,19,30,239,111,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9
15628,6553444,0,165423,1,35,1,10,32,-9,60,247,16,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15629,6553444,0,165423,1,25,8,17,25,-9,28,240,15,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
15630,6553444,0,165423,1,111,21,90,110,-69,31,176,70,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
15631,661,0,0,24,1,0,1,1,-1,40,161,14,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15632,661,0,0,24,3,0,0,3,0,55,102,17,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15633,661,0,0,24,0,0,0,0,0,0,163,1,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15634,661,0,0,24,4,4,0,4,4,14,227,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15635,661,0,0,24,12,0,8,11,-8,54,354,11,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15636,661,0,0,24,5,0,0,5,0,69,585,15,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15637,661,0,0,24,1,0,1,1,-1,44,189,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15638,661,0,0,24,7,0,0,7,0,63,156,11,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15639,661,0,0,24,4,4,0,4,4,23,2,4,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
15640,661,0,0,24,2,2,0,2,2,5,78,12,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
15641,1670,0,8,13,0,0,0,0,0,24,0,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15642,1670,0,8,13,0,0,0,0,0,38,0,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15643,1670,0,8,13,0,0,0,0,0,24,48,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15644,1670,0,8,13,1,0,0,1,0,67,80,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15645,1670,0,8,13,0,0,0,0,0,25,294,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15646,1670,0,8,13,1,0,1,1,-1,29,46,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15647,1670,0,8,13,0,0,0,0,0,29,80,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15648,1670,0,8,13,0,0,0,0,0,28,198,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15649,1670,0,8,13,0,0,0,0,0,70,32,3,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15650,1670,0,8,13,0,0,0,0,0,15,42,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15651,1670,0,8,13,0,0,0,0,0,34,30,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15652,1670,0,8,13,0,0,0,0,0,41,352,2,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15653,1670,0,8,13,5,0,5,5,-5,30,39,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15654,1670,0,8,13,0,0,0,0,0,25,29,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15655,1670,0,8,13,0,0,0,0,0,39,90,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15656,1670,0,8,13,0,0,0,0,0,26,0,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15657,1670,0,8,13,1,1,0,1,1,4,0,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
15658,1670,0,8,13,1,1,0,1,1,3,145,1,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15659,1670,0,8,13,0,0,0,0,0,29,47,2,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
15660,1670,0,8,13,0,0,0,0,0,71,51,1,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15661,1670,0,8,13,0,0,0,0,0,25,196,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15662,1670,0,8,13,0,0,0,0,0,2,107,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15663,1670,0,8,13,0,0,0,0,0,19,156,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15664,1670,0,8,13,0,0,0,0,0,51,138,2,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15665,1670,0,8,13,0,0,0,0,0,46,100,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15666,1670,0,8,13,0,0,0,0,0,58,68,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15667,1670,0,8,13,0,0,0,0,0,3,29,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
